external_video_id,estimated_view_count,date,title,players,decade,agg_view_count,video_ids,video_titles,video_counts,num_videos,id,video_custom,title_custom,type,team,start
LZMb-c8KRcM,176214,20161202,"Dwyane Wade vs LeBron James LEGENDS Duel 2016.12.02 - 24 Pts For Wade, 27 Pts, 13 Ast For LBJ!","Dwyane Wade,LeBron James",2017,440275,Ib9TaENYXQ8|3klEj-tgtpw|5pKAs8rh6DY|x6350CUgV4Y|VTsWrRff7Jc|mdrTEwzxT4Q,"LeBron James vs Dwyane Wade | CLE@CHI | 12.02.2016|LeBron Hits Jumper Over Wade | 12.02.16|LeBron James vs Dwyane Wade LIVING LEGENDS Duel 2016.12.02 - 24 Pts For Wade, LBJ with 27/13 Ast!|LBJ Goes By Butler with Behind the Back, Hits Hookshot | 12.02.16|Kyrie and LeBron Connect on Fastbreak Alley-Oop | 12.02.16|Dwyane Wade 's Clutch Lay-Up vs CLE (2016.12.02)",115997|66971|25555|22606|20086|12846,6,20161202-Dwyane Wade,,Wade vs. LeBron,,mia|cle,
fP7vMP3V6NM,196596,20170104,"Stephen Curry Full Highlights 2017.01.04 vs Blazers - 35 Pts, 7 Rebs, 5 Ast, CHEAT-CODE Steph!",Stephen Curry,2017,440082,G4uCBfqjNnw|WA5BY02ppLc|8hqBNv_8-Kc,"Curry Fakes the Pass in Air, Finishes with Reverse | 01.04.17|Portland Trail Blazers at Golden State Warriors - January 4, 2017|Steph Curry finds his swag",138499|80378|24609,3,20170104-Stephen Curry,,Curry scores 35 points vs. the Blazers,,gsw|por,
EDjeGTLxr4E,344412,20170423,"LeBron James With The Incredible Chasedown Block In Indiana | April 23, 2017",LeBron James,2017,434461,5aOqexKwVfA|kWfsTd65c8Q|b40Z7_Xx6RU|DtX5oXUiEac,"LeBron James Clutch 3 Pointer | Cavaliers vs Pacers R1G4 | April 23, 2017|Lebron James Block|LeBron James Chasedown Block  Cavaliers vs Pacers  Game 4  April 23 2017  2017 NBA Playoffs|LeBron James's scripted sweep of Indiana Pacers, April 23, 2017 +Chosen 1 tattoo is NBA branding",43054|17211|16445|13339,4,20170423-LeBron James,,LeBron chasedown block vs. the Pacers,bk,cle|ind,
CqF0VV5zlWY,172070,20170223,LeBron James Chasedown Block on Dunk Attempt | 02.23.17,LeBron James,2017,433475,Z8eN7dddNRA|9LAIyHwOYIc|sAPLOV0U4zU,"Cavaliers 119pts vs Knicks, Kyrie Irving 23pts, Kyle Korver 20pts, LeBron James 18pts 15ast 13reb|LeBron James Triple-Double 2017.02.23 vs Knicks - 18 Pts, 15 Ast, 13 Rebs, 3 Blks!|LeBron James Puts Up 18/13/15 vs. the Knicks | 02.23.17",135812|74844|50749,3,20170223-LeBron James,,LeBron chasedown block,bk,cle,
Vh06MBxDEhc,417362,20170409,Hassan Whiteside Blocks Bradley Beal's 3! Playoff Hope Alive!,"Hassan Whiteside,Bradley Beal",2017,417362,,,,0,20170409-Hassan Whiteside,,Whiteside blocks Beal's 3,bk,mia|was,
EuoKvNMA8_k,412465,20170503,Stephen Curry Makes Rudy Gobert Look Like A Fool,"Stephen Curry,Rudy Gobert",2017,412465,,,,0,20170503-Stephen Curry,,Stephen Curry schools Gobert,,gsw|uta,
W4K7nKW6sDg,406560,20161230,Isaiah Thomas 52 Points! 29 in the 4th Quarter | 12.30.16,Isaiah Thomas,2017,406560,,,,0,20161230-Isaiah Thomas,,Isaiah Thomas scores 29 in the 4th Quarter,,bos,
kv1F4ZPBqAY,404818,20170324,"Jordan Clarkson Full Highlights vs Timberwolves (2017.03.24) - Career-HIGH 35 Pts, 8 Threes!",Jordan Clarkson,2017,404818,,,,0,20170324-Jordan Clarkson,,Clarkson scores career-high 35 points,,min,
joTEJWv486o,167626,20170106,"Giannis Antetokounmpo vs Kristaps Porzingis UNICORNS Duel 2017.01.06 - 49 Pts, 8 Blks Combined!","Kristaps Porziņģis,Giannis Antetokounmpo",2017,401517,xNxj-D-yK-M|h8Zct0x7PS0|sEPV7UzN4aI|0tMzJEgmrr0|40BUiN6aBJM,"Giannis and Porzingis Duel in Milwaukee | 01.06.17|Porzingis Blocks Giannis Twice, Hits DEEP 3 | 01.06.17|D-Rose with the Crafty Tap Assist for Porzingis Slam | 01.06.17|NBA Countdown: More Upside: Giannis Antetokounmpo Or Kristaps Porzingis? | January 6, 2017|Joakim Noah Posterizes Giannis | 01.06.17",65659|65338|39623|38827|24444,5,20170106-Kristaps Porziņģis,,Antetokounmpo vs. Porzingis,,mil|nyk,
aP_aaY1eTck,202537,20161015,Stephen Curry & Kevin Durant & Klay Thompson 55 Pts Combined 2016.10.15 vs Lakers,"Kevin Durant,Stephen Curry,Klay Thompson",2017,393186,l8VxJ1IIhI0,"Kevin Durant vs Brandon Ingram Full Duel 2016.10.15 - 17 Pts For KD, 12 For Ingram",190649,1,20161015-Kevin Durant,,"Curry, Durant, and Thompson combine for 55",,lal,
2a05zM_HbNA,132966,20170209,"Russell Westbrook vs Kyrie Irving NASTY Duel 2017.02.09 - Kyrie With 28, Rus With 28,12,11 TD!","Kyrie Irving,Russell Westbrook",2017,387879,05mxiIM8P40|yYEqUYZTwnE|3BgZF5Rr9Sc|rASdWihehiI|CkoHlifnmwQ|pCvrUmP6TFc,"Russell Westbrook & Kyrie Irving Duel in OKC | 02.09.17|Westbrook Posts 26th Triple-Double in Win Over Cavs | 02.09.17|Russell Westbrook Triple-Double 2017.02.09 vs Cavs - 29 Pts, 12 Rebs, 11 Assists!|Cavaiers 109pts vs Thunders, Kyrie Irving 28pts, LeBron James 18pts, Kevin Love 15pts|Kyrie Shows Off Handles on Nasty Layup, Follows with 3-Pointer | 02.09.17|Kyrie Threads Needle with No-Look Dime to Love | 02.09.17",63640|50396|50209|36100|35782|18786,6,20170209-Kyrie Irving,,Russell Westbrook vs. Kyrie Irving,,okc|cle,
gNOHei57DF4,291440,20170322,"Westbrook Notches 1st PERFECT Triple-Double In NBA History! | March 22, 2017",Russell Westbrook,2017,387657,myCH0ShtmwM|5w1SwIH2oIs|Di6hUSv3VBc,"Russell Westbrook Triple-Double 2017.03.22 vs 76ers - 18 Pts, 14 AST, 11 Rebs, 2 Blks in 3 Quarters!|Philadelphia 76ers at Oklahoma City Thunder - March 22, 2017|Russell Westbrook Triple-Double 2017.03.22 vs 76ers - 18 Pts, 14 AST, 11 Rebs, in 3 Quarters, 1080p!",64228|21677|10312,3,20170322-Russell Westbrook,,Westbrook has perfect triple-double,,okc,
1pRkV0KduJ0,170345,20170305,Isaiah Thomas and Tyler Ulis Jump Ball in Phoenix | 03.05.17,"Isaiah Thomas,Tyler Ulis",2017,384445,os7goM-CxJo|7maLl8j7N50|22lg_8n2y5A,"Tyler Ulis vs Isaiah Thomas BIG-MEN Duel 2017.03.05 - IT With 34, CLUTCH Ulis With 20 Pts, 5 Ast!|Tyler Ulis For The Win! | Tissot Buzzer Beater | 03.05.17|Boston Celtics at Phoenix Suns- March 5, 2017",101552|87599|24949,3,20170305-Isaiah Thomas,,Isaiah Thomas and Tyler Ulis jump ball,,bos|pho,
uOQ-DM6CIYE,382388,20161028,"Russell Westbrook UNREAL Triple-Double 2016.10.28 vs Suns - 51 Pts, 13 Rebs, 10 Assists!",Russell Westbrook,2017,382388,,,,0,20161028-Russell Westbrook,,Westbrook with a 51 point triple-double,,okc,
GY3tCvDdoz8,278382,20170405,"Stephen Curry Full Highlights 2017.04.05 vs Suns - 42 Pts, 11 Ast, 23 Pts in 1st Quarter!",Stephen Curry,2017,381800,tfMR7ITlIVg|1w-dDIrpAX4,"Stephen Curry Drops 42 Points On the Suns in Phoenix! | April 5, 2017|Stephen Curry On Clinching 1 Seed For 3 Years In A Row | Warriors vs Suns | April 5, 2017",59116|44302,2,20170405-Stephen Curry,,Curry scores 42 vs. the Mavericks,,gsw|dal,
oIwE4lpUG9A,218357,20170215,"Kyle Korver Full Highlights 2017.02.15 vs Pacers - 22 Pts, 6 Threes, 2k Threes in Career!",Kyle Korver,2017,380908,b0t8X3Vj0X0,"Cavaliers 113pts vs Pacers, LeBron James 31pts, Kyrie Irving 26pts, Kyle Korver 22pts",162551,1,20170215-Kyle Korver,,Korver scores 6 3s vs. the Pacers,,cle|ind,
Jm8J0g1Ag1U,133084,20170501,"Kyrie and LeBron Connect for Off the Glass Alley-Oop | May 1, 2017","Kyrie Irving,LeBron James",2017,378910,jz_imdW3h8s|tWHg6E71RDc|8yN0qgJJ1hM|Uk5bNgO4TvI|z4K-BJvWWeQ|A4EZBRO8F5M|v6tp2WF3WPY,"LeBron James Scores 35 in Game 1 Win Over Raptors | May 1, 2017|Kyrie Irving Shows Off His Handles and Gets to the Rim | May 1, 2017|Kyrie Irving off the Backboard alley oop to Lebron James - Cavaliers vs Raptors Game 1|Kyrie Irving Shaking and Baking - May 1 2017 Cavaliers vs Raptors Semifinals Game 1 NBA Playoffs|Kyle Lowry and Kyrie Irving Put Up 20-Point, 10-Assist Performances in Game 1 | May 1, 2017|LeBron James drinking beer during game. Raptors vs Cavaliers.|LeBron James Postgame Interview | Cavaliers vs Raptors Game 1 | May 1, 2017",76767|74395|23983|21492|18234|18072|12883,7,20170501-Kyrie Irving,,Kyrie alley-oop to LeBron,,cle,
c5V-9OZvl1c,294011,20170423,"Adams and Westbrook Plan Intentional Missed Free Throw | April 23, 2017","Russell Westbrook,Steven Adams",2017,366233,KBF_irBqMJs,"Patrick Beverley steals it from Westbrook, tells off OKC fans to end Game 4",72222,1,20170423-Russell Westbrook,,Steven Adams and Westbrook plan missed free throw,,okc,
YWcobWashmE,206850,20170214,"LeBron James SICK No-Look, Between-the-Legs Assist | 02.14.17","Derrick Williams,LeBron James,Andrew Wiggins",2017,358206,4R4VUt_3q8s|pCDzAbNLgS8|AnTa55zQRSU|I2xrFznP4S8|WPgEq87OC1U,"LeBron James No look pass between the legs of andrew Wiggins 2/14/17|LeBron James Puts Up 25/8/14 in Win vs. T-Wolves | 02.14.17|Andrew Wiggins Scores 41 Points vs. the Cavaliers | 02.14.17|Andrew Wiggins Buzzer Beater Caps 19-Point 3rd Quarter! | 02.14.17|Nightly Notable 2017.02.14: LeBron James 25 Pts, 14 Ast, 8 Rebs at Timberwolves in 1080p!",54476|26960|25912|25383|18625,5,20170214-Derrick Williams,,"LeBron James no-look, between-the-legs pass",,cle,
fp0t5p6YaXg,209142,20170123,"Kyrie Irving Full Highlights 2017.01.23 at Pelicans - 49 Pts, KYRIEDICULOUS!",Kyrie Irving,2017,357243,IQWT8ZkLSY4|x6uWd1jd0Tc,"Kyrie Irving 49 Points!!! | 01.23.17|Cavaliers 122pts vs Pelicans, Kyrie Irving 49pts, LeBron James 26pts, Kevin Love 22pts",123101|25000,2,20170123-Kyrie Irving,,Kyrie scores 49 points vs. the Pelicans,,cle|nop,
LjxsqLAqzVk,319062,20170213,Nikola Jokic Triple Double 17 Pts/21 Rebs/12 Asts Full Highlights (2/13/2017),Nikola Jokić,2017,355399,4u25zK7kZtE,"Nikola Jokic Triple-Double 2017.02.13 vs Warriors - 17 Pts, 21 Rebs, 12 Assists!",36337,1,20170213-Nikola Jokić,,Nikola Jokic notches triple-double,,den,
BgIARXtP3IU,172558,20170324,Nikola Jokic 30 Points Full Highlights (3/24/2017),Nikola Jokić,2017,355018,m0sTTXmPfUg|SLGtAaO-Plw|6fliOHsVewA,"Nikola Jokic with Another Smooth No-Look Overhead Assist! | March 24, 2017|Nikola Jokic Scores 30 and Grabs 17 Rebounds In Indiana! | March 24, 2017|Nikola Jokić Throws Blind Over The Head Pass to Wilson Chandler | Nuggets vs Pacers | March 24, 2017",131291|33720|17449,3,20170324-Nikola Jokić,,Nikola Jokic scores 30,,den,
enW1aqyjcaM,192595,20170415,"Giannis Antetokounmpo Rejects DeMar DeRozan & Gets T'ed UP | Raptors vs Bucks R1G1 | April 15, 2017","DeMar DeRozan,Giannis Antetokounmpo",2017,344153,P2NZcNWiAY8,"The Greek Freak Shines in Game 1 with CAREER Playoff High 28 POINTS! | April 15, 2017",151558,1,20170415-DeMar DeRozan,,Antetokounmpo rejects DeRozan and gets technical,bk,mil|tor,
d6LDY9bKK3Y,218196,20170120,Robert Covington Game Winner! Embiid Injury Scare - Blazers vs 76ers 1-20-2017,"Robert Covington,Joel Embiid",2017,344139,jxKdIpK2U7I|jzlas_5YhII,Herdline News with Kristine Leahy: NBA's biggest stories (1.20.17) | THE HERD|Covington Nails Two 3s to Propel 76ers to Victory | 01.20.17,85655|40288,2,20170120-Robert Covington,,Covington hits game-winner,gw,phi|por,
3a0kcn3NWZ0,250277,20170110,James Johnson Dunks Over Stephen Curry | 01.10.17,"Stephen Curry,James Johnson",2017,337217,4rsK3IlMjz0,"Miami Heat at Golden State Warriors - January 10, 2017",86940,1,20170110-Stephen Curry,,James Johnson dunks over Stephen Curry,,mia|gsw,
OlK2DP1htps,152722,20161019,"Kevin Durant vs Brandon Ingram Full Duel 2016.10.19 - 27 Pts For KD, 21 For Ingram!","Kevin Durant,Brandon Ingram",2017,335162,suyJsKt3K1A|Ktn_HoY3w1w|ZTac8bGpKcc,"Stephen Curry & Kevin Durant & Klay Thompson 78 Pts, 17 Ast Combined 2016.10.19 vs Lakers|October 19, 2016 - Warriors vs. Lakers - Timofey Mozgov Blocks Kevin Durant & Nick Young Makes Three|Timofey Mozgov Rejects Kevin Durant Alley-oop Dunk // NBA Preseason // 10.19.2016",142931|26980|12529,3,20161019-Kevin Durant,,Kevin Durant vs. Brandon Ingram,,gsw,
X0Asnww9gB0,64713,20170514,"Kawhi Leonard Injures His Ankle Again | Warriors vs Spurs Game 1 WCF | May 14, 2017",Kawhi Leonard,2017,334471,en05d7YGmrw|S_CXgEPmwp4|qjMvQX9louo|p58-F0b-jSE|BbwUgsz8i3g|Yrdd0edOv58|AcX7DeS3eMs,"LaMarcus Aldridge, Kawhi Leonard and Manu Ginobili lead the Spurs in Game 1 | May 14, 2017|Kawhi Leonard Injuries His Ankle Again | Warriors vs Spurs Game 1 WCF | May 14, 2017|Kawhi Leonard Injures Ankle - May 14 2017 Warriors vs Spurs West Finals Game 1 NBA Playoffs|Kawhi Leonard Re-Injures Ankle - May 14 2017 Warriors vs Spurs West Finals Game 1 NBA Playoffs|Kawhi Leonard Ankle Injury | Spurs vs Warriors | Round 3 Game 1 | May 14, 2017|Kawhi Leonard Ankle Injury vs Golden state Warriors | May 14, 2017 | NBA Western Conference Finals|Spurs vs Warriors Game 1 Analysis and Kawhi Leonard's injury- Nba Playoffs May 14 2017",53162|52698|50683|47381|44278|11355|10201,7,20170514-Kawhi Leonard,,Kawhi injures his ankle vs. the Warriors,,sas|gsw,
LLOHbKjHqVk,333351,20170501,Iman Shumpert  Vicious Posterizing Dunk On Serge Ibaka,"Serge Ibaka,Iman Shumpert",2017,333351,,,,0,20170501-Serge Ibaka,,Iman Shumpert posterizes Serge Ibaka,dk,cle|tor,
6DvS15s0ob4,132553,20170402,"LeBron James Triple-Double 2017.04.02 vs Pacers - 41 Pts, 16 Rebs, 11 Assists, CLUTCH!",LeBron James,2017,330181,uWdJQdGnC2s|IQ1unlyr0D8|x4fiYrCyd7Q,"Paul George & LeBron James Trade Dunks In Cleveland | April 2, 2017|LeBron James vs Paul George EPIC Duel 2017.04.02 - PG With 43/9/9, LBJ With 41/16/11 TD!|LeBron James Postgame Court Interview | Cavaliers vs Pacers | April 2, 2017",105768|81780|10080,3,20170402-LeBron James,,LeBron notches triple-double,,cle,
xhNR_CagCME,202272,20170102,"Jimmy Butler Full Highlights 2017.01.02 vs Hornets - UNREAL 52 Pts, 12 Rebs, 6 Assists, CLUTCH!",Jimmy Butler,2017,322757,VaUpKHjESBg,Jimmy Butler Drops 52 POINTS!!! | 01.02.17,120485,1,20170102-Jimmy Butler,,Butler scores 52 points vs. the Hornets,,chi|cha,
PYr-HOz2nA0,319061,20161228,Iguodala Oop to Livingston...If Only It Counted |12.28.16,"Kevin Durant,Shaun Livingston,Andre Iguodala",2017,319061,,,,0,20161228-Kevin Durant,,Iguodala alley-oop to Shaun Livingston,,tor|gsw,
pUVBpz6c_8s,247192,20170203,Nikola Jokic Triple Double 20 Pts/13 Rebs/11 Asts Full Highlights (2/3/2017),Nikola Jokić,2017,318203,vZ-A4-4gMSM|8ptmFVK5so8,"Jokic with Sweet No-Look Dish for Faried's Reverse Slam | 02.03.17|Nikola Jokic 1st NBA Triple-Double 2017.02.03 vs Bucks - 20 Pts, 13 Rebs, 11 Assists!",40580|30431,2,20170203-Nikola Jokić,,Nikola Jokic notches triple-double,,den,
ysyJVbsPYGM,236737,20170127,"Joel Embiid & Kevin Hart Full Highlights 2017.01.27 vs Rockets - 32 Pts, 7 Rebs, 2 Blks For Embiid!",Joel Embiid,2017,318069,GaaHwucBtsY|PnZNba4V97s,Joel Embiid POSTERIZES Defender | 01.27.17|Joel Embiid Scores 32 Against Rockets | 01.27.17,46703|34629,2,20170127-Joel Embiid,,Embiid scores 32 points vs. the Rockets,,phi|hou,
XbfoHwWON-c,207393,20161117,Towns Makes Embiid Bite On Fake Before Huge Dunk l 11.17.16,"Karl-Anthony Towns,Joel Embiid",2017,315773,bd6NVsO0YVM,"Karl-Anthony Towns vs Joel Embiid Young BEASTS Duel 2016.11.17 - KAT Owns it With 25 Pts, 10 Rebs!",108380,1,20161117-Karl-Anthony Towns,,Karl Anthony-Towns fakes Embiid and dunks it,dk,phi,
_6lwERd0hj8,199020,20170320,"Stephen Curry Full Highlights 2017.03.20 at OKC - 23 Pts, 6 AST, 7 Threes, 1 Fight in 3 Quarters!",Stephen Curry,2017,315527,UsWk_SxyB_c|DuxzpFNfV-A,"Warriors vs Thunder Fight | Steph Curry & Russell Westbrook Scuffle - March 20, 2017|Stephen Curry transition dunk | Warriors vs Thunder | March 20, 2017",68138|48369,2,20170320-Stephen Curry,,Curry scores 23 in three quarters,,gsw,
Gojj3JP3hVs,110596,20161128,Westbrook Posts 3rd Straight Triple Double l 11.28.16,Russell Westbrook,2017,305740,0g5eKkLFFdA|XLoX6CErQoA|45r0B6umpDo,"Derrick Rose vs Russell Westbrook PG Duel 2016.11.28  - Rose With 30 Pts, Rus With 27,18,14 TD!|Russell Westbrook Triple-Double 2016.11.28 at Knicks - 27 Pts, 18 Rebs, 14 Assists!|Oklahoma City Thunder at New York Knicks- November 28, 2016",99206|60114|35824,3,20161128-Russell Westbrook,,Westbrook posts 3rd straight triple-double,,okc,
LWvPielmSuI,133314,20170326,"James Harden vs Russell Westbrook Full MVP DUEL 2017.03.26 - 61 Pts, 25 Dimes Combined!","James Harden,Russell Westbrook",2017,305385,FnPfvO7sv1I|YMgOn9b5fpk|FD3jeyfB1Fk|SYJ1NP7m3DQ|mOiRC6y8QuQ,"Russell Westbrook (39/11/13) and James Harden (22/5/12) Duel in Houston | March 26, 2017|James Harden Drives and Dunks Over the Thunder! | March 26, 2017|Russell Westbrook Threads the Needle AGAIN! | March 26, 2017|Russell Westbrook Triple-Double 2017.03.26 at Rockets - 39 Pts, 13 AST, 11 Rebs!|Nene's Euro step gets Harden amped | Rockets vs Thunder | Mar 26, 2017",59644|36362|35687|28632|11746,5,20170326-James Harden,,Harden vs. Westbrook,,hou|gsw,
R_6cnPZAYf8,195118,20170106,"Stephen Curry Full Highlights 2017.01.06 vs Grizzlies - 40 Pts, 6 Assists!",Stephen Curry,2017,302041,WGHvxBh95jY|6jEgiSYtx70|-5OUIxwU8_o,"Kevin Durant and Klay Thompson Buzzer-Beaters in the First Half | 01.06.17|Steph Curry With 2 Nice Double Clutch Layups!   1.6.17|Curry and Durant Postgame Interview | Grizzlies vs Warriors | Jan 6, 2017 | 2016-17 NBA Season",41563|41340|24020,3,20170106-Stephen Curry,,Curry scores 40 points vs. the Grizzlies,,gsw|mem,
TnyDA46Bl28,81577,20170404,"Russell Westbrook Ties Oscar Robertson With 41 Triple-Doubles In A Season | April 4, 2017","Russell Westbrook,Oscar Robertson",2017,301257,UyU8CJPrDQc|5KwwEIWadEo|oBrqFbrKImo|3xeG13BIKyU|mrS-7sBWbHg|eGv-8dCJlVQ,"Russell Westbrook Triple-Double 2017.04.04 vs Bucks - 12 Pts, 13 Rebs, 13 Ast, HISTORIC TD!|Russell Westbrook 41st Triple-Double Postgame Interview | April 4, 2017|Russell Westbrook's Incredible Feat of Tying Oscar Robertson Triple-Doubles | April 4, 2017|NBA Countdown: Russell Westbrook's Impressive Rebounding | April 4, 2017|Nate Robinson Talks About Russell Westbrook MVP Race & Tony Romo Leaving NFL | April 4, 2017|GameTime: Russell Westbrook Making History | April 4, 2017 | 2016-17 NBA Season",70241|60571|49340|17669|11586|10273,6,20170404-Russell Westbrook,,Russell Westbrook ties Oscar Robertson with 41 triple-doubles,,okc,
ZeTFNFQrnMo,220201,20161121,Stephen Curry Hits the 75-Footer Just a Second Late | 11.21.16,Stephen Curry,2017,298984,eJGo1S_qCmk,"Golden State Warriors at Indiana Pacers - November 21, 2016",78783,1,20161121-Stephen Curry,,Stephen Curry hits 75-footer a second late,,gsw,
JMzQPY3mqsQ,258281,20161116,VICIOUS Westbrook Dunk Seals OKC Victory vs the Rockets | 11/16/16,Russell Westbrook,2017,296261,syUUe0Si944,"Houston Rockets at Oklahoma City Thunder - November 16, 2016",37980,1,20161116-Russell Westbrook,,Westbrook dunk vs. the Rockets,dk,okc,
5-AR699lnfs,139973,20161201,"James Harden Triple-Double 2016.12.01 at Warriors - 29 Pts, 15 Rebs, 13 Assists!",James Harden,2017,294908,Nh0c2BqT9IY|jBT1farG1j0|y0x_dSHmqA8,James Harden Duels Kevin Durant & Stephen Curry | 12.1.16|Draymond Green Kicks and Elbows James Harden in the FACE 12/1/2016 (ENTIRE PLAY)|James Harden Gets 4th Triple Double of the Season l 12.01.16,77325|44465|33145,3,20161201-James Harden,,James Harden notches triple-double,,hou,
NoRAu5dm02M,191683,20170329,"Stephen Curry Full Highlights 2017.03.29 at Spurs - 29 Pts, 11 Assists, CHEF Curry!",Stephen Curry,2017,294778,X3ngnwNgutM|w434r3QYat4|8ftbOoILq_o,"Stephen Curry vs Kawhi Leonard SUPERSTARS Duel 2017.03.29 - 19 Pts For Kawhi, 29, 11 Ast For Steph!|Stephen Curry On The Big Comeback Win vs Spurs | March 29, 2017|Curry/Warriors Edge Rockets | March 29, 2017",63450|25991|13654,3,20170329-Stephen Curry,,Curry scores 29 points vs. Spurs,,gsw,
tgfBxVrWiOc,105373,20170123,Russell Westbrook Triple Double #22 | Game Winning Shot!!! | 01.23.17,Russell Westbrook,2017,290836,Er_XZzZ7Le4|cPjmXSzv74Y|JoqN22qig_Y,"Russell Westbrook Triple-Double 2017.01.23 at Jazz - 38 Pts, 10 Ast, 10 Rebs, CLUTCH!|Westbrook Clutch Game-Winner After Hayward Ties the Game | 01.23.17|Oklahoma City Thunder at Utah Jazz - January 23, 2017",86832|72832|25799,3,20170123-Russell Westbrook,,Westbrook with another triple-double and game-winner,gw,okc,
k9gnv7yiHBI,290237,20161125,Zach LaVine POSTERIZES Len with the Slam! l 11.25.16,Zach LaVine,2017,290237,,,,0,20161125-Zach LaVine,,Zach LaVine posterizes Alex Len,dk,min|pho,
bTxwG_05m2o,147375,20170405,"Shaun Livingston Mistakenly Banks In A Lob | Warriors vs Suns | April 5, 2017",Shaun Livingston,2017,288242,CWftq93FYJY|4wqEPdxcksE,"Livingston Gets the Unintentional 3-Pointer to Fall | April 5, 2017|Shaun Livingston Mistakenly Banks In A Lob  | Warriors vs Suns  | April 5, 2017",125486|15381,2,20170405-Shaun Livingston,,Shaun Livingston banks in a lob,,gsw,
TNEoPpUg0W0,155927,20161223,"Russell Westbrook Triple-Double 2016.12.23 at Celtics - 45 Pts, 11 Rebs, 11 Ast, CLUTCH!",Russell Westbrook,2017,281829,7-oESkNL0RA|qajHvq5MxZg,"Westbrook Seals Game, Oladipo Approves!   12.23.16|Russell Westbrook UNREAL Triple-Double vs Celtics (2016.12.23) - 45 Pts, 11 Ast, 11 Reb, CLUTCH!",86808|39094,2,20161223-Russell Westbrook,,Westbrook seals game with clutch shot,,okc,
i0fpyw8VZks,105276,20161223,"Stephen Curry vs Jeremy Lin PG Duel 2016.12.23 - Steph 15 Pts, 7 Ast, 5 Stls, Lin 10 Pts, 11 Ast!","Jeremy Lin,Stephen Curry",2017,278945,k-9hHnocT6I|3jub_zd6uFM|D1teSb7H23k,"Stephen Curry Between-the-Legs, Behind-the-Back Passes Lead to McGee Dunks | 12.23.16|Stephen Curry Smooth Behind the Back Step Back Three in Detroit | 12.23.16|Jeremy Lin 林書豪─ 2016.12.23 Brooklyn Nets vs Cavaliers",82134|78238|13297,3,20161223-Jeremy Lin,,Stephen Curry vs. Jeremy Lin,,gsw|bkn,
hS5ud0DyvE4,114964,20170415,"Tissot Buzzer Beater: Joe Johnson Wins Game 1 for the Jazz! | April 15, 2017",Joe Johnson,2017,277562,mcJp9I3iiSQ|pudgWn1TnsA|aKK1_K8JQ5c|IuKqOeCEakc|cA56KGWYKqQ,"Joe Johnson GAME-WINNER | Jazz vs Clippers R1G1 | April 15, 2017|Joe Johnson GAME WINNER - Clippers vs Jazz | Game 1 | April 15, 2017 | NBA Playoffs|Joe Johnson's Game Winner vs Clippers // 4.15.2017 // 2017 NBA Playoffs|Joe Johnson & Gordon Hayward Postgame News Conference | Jazz vs Clippers R1G1 | April 15, 2017|Joe Johnson post game interview - Clippers vs Jazz | Game 1 | April 15, 2017 | NBA Playoffs",79582|34420|20093|16425|12078,5,20170415-Joe Johnson,,Joe Johnson hits game-winner at the buzzer,,uta,
UUWTjd66Hjc,147813,20170228,Russell Westbrook Clutch in the 4th! 30th Triple Double of the Season | 02.28.17,Russell Westbrook,2017,274702,TiiiTPj7Pwg|rJhnZrGbgpc|T052oz4BHck,"Russell Westbrook UNREAL Triple-Double 2017.02.28 vs Jazz - 43 Pts, 11 Rebs, 10 Ast, CLUTCH!|Russell Westbrook UNREAL Triple-Double 2017.02.28 vs Jazz - 43 Pts, 11 Rebs, 10 Ast in 1080p!|Utah Jazz at Oklahoma City Thunder - February 28, 2017",77903|25489|23497,3,20170228-Russell Westbrook,,Westbrook clutch 4th quarter,,okc,
