external_video_id,estimated_view_count,date,duration,categories,decade
ASr3XR-1kko,12118,20121225,164,,2010
2WLLP1Ljdgc,12115,20120418,379,dunk,2010
Swygw0y2lVE,12114,20160403,58,,2010
XB3n8_O2u4U,12112,20101005,23,dunk|move,2010
MziGEPkyP9g,12111,20150227,128,,2010
ITrxrMlra0o,12110,20150109,142,,2010
-9cZfq4B0UE,12106,20160523,237,,2010
0GBmvQbIcII,12105,20140304,105,,2010
DpWVCHxxbGc,12105,20101101,NaN,block,2010
-AhP2pCNj-w,12104,20091121,30,move,2000
VtNfYSuV28Y,12101,20150123,132,pass,2010
9SFwHCrXrXg,12101,20090316,21,dunk,2000
-k-KxinShmY,12100,20170223,79,shot,2010
ttnWSNrFArE,12100,20121127,148,pass,2010
2fKpbrOaDRE,12098,20100101,59,shot,2010
4KsDYvQoT4I,12098,20161207,36,pass,2010
HLxCTEw-RMA,12098,20121216,102,shot,2010
87tn0CGU4w0,12098,20150330,27,shot,2010
XQk1xwQhf9E,12097,20161026,483,,2010
dZ0ZvkyxxTU,12096,20121218,12,dunk,2010
BeyRc11Jlqs,12095,20161122,9118,,2010
W_dYJj29Zrg,12094,20100424,203,,2010
P4wt8gJO-4k,12093,20170307,1298,injury,2010
ICQkZK10YQQ,12093,20150206,108,,2010
p6i1PLoZFuY,12090,20120308,460,,2010
uOZeOp8tkgc,12090,20151204,213,dunk|shot,2010
544EfDWt73Y,12085,20170311,89,,2010
Z4eXpGq3B0c,12085,20130723,509,,2010
0Mdw2cU5nEI,12084,20151121,119,shot,2010
n6_46Hn7LIM,12082,20110403,174,,2010
9e2E5V-fHVM,12079,19891219,616,shot,1980
wMDoDn13b-k,12077,20160522,155,block,2010
jwGfc_-zwiE,12074,20160125,173,shot|move,2010
u_C-8r4JHpE,12074,20120210,23,shot,2010
_Cr0Z6FLZOg,12073,20150130,144,,2010
osNyfxQ2OBE,12072,20120127,108,,2010
LYslQwJOOas,12068,20161218,190,shot,2010
JZWJdrjOf04,12068,20170305,63,,2010
xAELCvVFbXc,12068,20161220,75,,2010
at-OiDWg3-4,12067,20161122,70,pass,2010
45W0m8z537E,12064,20151229,31,shot,2010
Nye_2bLmCWs,12063,20161114,71,,2010
J41tI5lEpfk,12062,20161216,68,,2010
1L7NQz_N4o8,12061,20161120,31,pass|dunk,2010
44cNyk1cPOk,12059,20161120,119,shot,2010
mAqHMKKc3Xs,12057,20160410,75,,2010
TcIL_Vh7oik,12056,20130106,63,fight,2010
5wFnzM2PQqw,12056,20110508,18,move,2010
VGclV1DwCMY,12056,20121121,36,block,2010
03cK2ngySe0,12051,20091204,173,shot|block|move|injury,2000
bK4awDlvmp0,12050,20080226,593,fight|shot,2000
9DH1X3Y6yxU,12049,20170210,12,pass,2010
0i9chG68gTg,12047,20090116,36,dunk,2000
OaX8ayxo2HE,12046,20161211,70,pass,2010
T1dEAonAy6E,12046,20080927,240,,2000
jLWCgrCiwSA,12042,20131107,577,,2010
4KWoLx2Epp4,12041,20130404,60,shot,2010
4UWcqXMOheg,12040,20160116,85,,2010
A88T-E1xrnk,12040,20161113,507,,2010
syQmMp5_ZeE,12039,20170131,131,,2010
fcid1m3-ZIQ,12035,20110405,23,dunk,2010
pAXPhnNYKUI,12034,20160413,783,,2010
DUq_VKWnPTA,12032,20161214,970,,2010
c72eu0a2_2c,12031,20040616,440,,2000
dewsFBiYAKs,12028,20091103,325,,2000
9VOBPL6yitM,12028,20160205,13219,block,2010
ZT06ERcvUj4,12024,20110301,167,,2010
KrKit7QG7as,12022,20120108,30,dunk,2010
fT8QdeEOJWs,12022,20130401,82,,2010
hOKmSK9F0Fg,12019,20120224,25,dunk,2010
pp-K35yGnP4,12017,20091220,27,dunk|pass,2000
N1heS66n6UQ,12015,20120406,44,,2010
0jIoQkjNgjU,12014,20160706,135,,2010
6-jOWV-vs2M,12013,20090107,83,,2000
FzSplngG4LM,12011,20170228,177,pass,2010
l6UVkjgD4ZE,12010,20141120,162,,2010
RYQSdUOU2yA,12009,20150301,236,dunk,2010
DvfwaDiB1uE,12009,20160228,67,,2010
BWO4gA85zgs,12003,20120521,210,,2010
TG4NVNLY_ds,12003,20161201,8548,,2010
U0JKSq0lOMA,11998,20161202,9025,,2010
fnlkRKxZNyk,11998,20080423,118,,2000
59esJO18_G8,11997,20091216,24,shot|pass|fight,2000
dQ_iCwrCkdU,11997,20041111,216,,2000
vrvHKcT_nlI,11996,20160224,75,,2010
F5BbnqwDLFk,11996,20161229,72,,2010
aFqUxupMmao,11995,20170212,148,,2010
fi1IPl6zDFI,11994,20141028,205,injury,2010
quwYQtlrYB0,11992,20110515,19,dunk,2010
BYRyaUS22lc,11989,20150331,109,block|shot,2010
Q7FhzHRvUbA,11988,20110319,25,dunk,2010
RG-fiU0kAUI,11987,20121208,21,shot,2010
W3kV895Qk0o,11986,20161105,20,,2010
Dduwlp05eMQ,11984,20060122,358,shot|pass|fight|injury,2000
2laAAiEQlHU,11983,20150307,167,,2010
6b3X7-hOB7U,11982,20030516,112,,2000
0rWuEwurSvg,11981,20060122,108,,2000
dUHwgtwLXsc,11980,20100525,88,,2010
cv-NI_sMr4c,11979,20160613,192,,2010
1VvkNeQ4xck,11979,20081112,27,dunk,2000
8jdlhH3rUwg,11979,20111006,653,,2010
nR_tjHvfwk8,11979,20151028,524,,2010
s2d-rQWXNXs,11974,20170121,39,dunk,2010
fKZCkDEqXwY,11973,20141111,344,,2010
JkBXv9uY23w,11972,20080503,15,shot,2000
ZMWf5FYe7C4,11972,20130601,121,,2010
xM9yCBv7de8,11972,20170118,134,pass|move,2010
wz6pWZFwFnU,11971,20131206,68,block,2010
qQvbtNxxWwc,11971,20170306,73,,2010
t48BiYHvKlA,11970,20140124,405,,2010
_8NfYm1mNI0,11969,20160306,77,,2010
8EBrEtMy6Fk,11966,20120603,57,,2010
4QwkJUmK7Ak,11964,20170111,63,,2010
tOJhmLyhWs0,11963,20010521,659,pass,2000
aMrL6MivNao,11961,20120104,48,pass,2010
_Oxh0rpjGu8,11960,20080226,75,shot|dunk|pass|fight,2000
ARutvR68PMY,11958,20020329,229,,2000
gSsoB9QPpqQ,11958,20141227,394,,2010
PFVG7iZVZQA,11956,20110219,114,,2010
wsb54U0PKL8,11953,20170218,28,shot|dunk,2010
KmNG7AAd_Jo,11952,20160408,72,,2010
K-VqStfHM-c,11952,20161119,73,,2010
rE69TtdATcU,11951,20150403,147,,2010
aTwa5Erj9Rg,11948,20121218,31,,2010
9KsN6jTEKF4,11948,20111227,162,,2010
_MUfx4dP3SI,11948,20131005,31,dunk,2010
ikhKheuqasY,11948,20150430,168,,2010
fCToAbJ2Ngo,11947,20140118,9759,,2010
CBYq0CqXwGM,11947,20170111,305,,2010
gHQML1SzuSM,11945,20120313,28,dunk,2010
jnS0mfxts0I,11944,20150704,134,,2010
8jtUw02otuc,11943,20170116,72,,2010
VGSYzS3WAB0,11943,20170223,159,,2010
FNo2d6yp0JQ,11942,20160512,270,,2010
eOBRyNeWeno,11940,20120409,36,shot,2010
LsZRr5481SA,11940,20010525,623,pass,2000
zfToHBtmsug,11939,20151102,364,,2010
GQFxGgCAgBI,11937,20110322,11,block|dunk,2010
F4-T_lWVBEg,11935,20161212,94,,2010
W3412rEwR0Y,11935,20110612,251,,2010
obmieIux_68,11934,20140219,36,,2010
-vEILnvKqiE,11934,20160523,22,dunk|pass|block,2010
LW1uoaYImuw,11934,20151202,15,dunk|pass,2010
Cw1r8MhVu0I,11932,20170310,31,,2010
WH1n3qQlA0M,11932,20041229,75,shot|fight|pass|move,2000
LATzdTqjcT8,11932,20091104,112,,2000
GCt2fbpCtJU,11931,20130210,686,,2010
_DAeQYfVqz8,11930,20101029,17,,2010
_7maQdu5JBs,11929,19890110,13,,1980
dRusgXf7qjc,11921,20110926,83,,2010
WCxZ-rLi994,11919,20160619,325,,2010
SIxk9Lrk0oA,11916,20150206,137,,2010
SQncfpWbOew,11915,19930319,95,dunk,1990
o16HKTjNVBE,11913,20140416,26,shot,2010
njw3vXDbEZE,11912,20150210,202,,2010
lTlYWyyX1MM,11911,20150125,108,,2010
UA8_xS--CDw,11910,20160128,81,,2010
EDqX5oRpnt4,11910,19871211,453,,1980
g9AZ8wH9kPM,11907,20151220,79,,2010
WOejE9aZKZw,11906,20090131,174,,2000
I0zGm3vqAQg,11906,20121123,113,,2010
tL-LzKzd0KU,11906,20150315,93,,2010
cLUsozzOQzM,11905,20111219,29,dunk,2010
hoANEEhApYA,11904,20130216,1201,,2010
_ceMQMYw750,11903,20120316,27,dunk|pass,2010
BzbLmsVO69w,11903,20150304,27,,2010
UdbhM7Ueh1M,11902,20130427,150,,2010
0ZGyG36alWU,11901,20130605,120,,2010
pDMb8KBJ5og,11901,20091207,13,dunk,2000
9xv0Exo5bic,11899,20160530,1733,,2010
ej-izXQtCbc,11898,20160313,72,,2010
SwGt_2UspF8,11896,20150310,111,,2010
jzMIbP4qvvU,11893,20150309,884,injury,2010
6WYDlVXsn1c,11890,20121226,52,dunk,2010
WW7mqMDQkNk,11888,20121226,65,shot,2010
Xe9CzqrCA70,11888,20050409,568,,2000
OF-JJQ4eezE,11887,20111205,182,,2010
bPsoSOrcrro,11886,20100602,393,,2010
won83uW92zQ,11885,20110202,135,pass,2010
K_lhC5dT7Io,11882,20160318,75,,2010
nHKwHJ-x0Ks,11881,19980304,275,dunk,1990
OlOX1gpSJM8,11880,20150519,1160,,2010
bXs3xwbZZJg,11878,20130427,20,dunk|fight,2010
n_0X3boR1Bg,11878,20140404,46,shot,2010
z6FrVba5VCs,11877,20160321,74,pass,2010
AgtmE5p-3m0,11876,20130322,44,block|pass,2010
dISWWWDQdCM,11872,20160229,37,block|shot,2010
v8W042s0RqM,11870,20101116,205,,2010
tXTl96lYpp0,11864,20121204,94,move|shot,2010
xy0Gr-swhl4,11863,20110730,581,,2010
rfoapos6GdM,11857,20170301,215,pass,2010
NmKZF807rRA,11853,20110417,19,dunk,2010
y3dz3Yn645s,11850,20090205,342,,2000
2_Gn3KURzlA,11848,20110320,20,pass,2010
aYE3F1HvRQI,11845,20110106,188,,2010
0Y9vGPLAZfI,11844,20110508,27,,2010
RngPy5E7W0k,11844,20150202,136,,2010
_yYKBNHUdJU,11839,20120130,105,shot,2010
JP8QHEnK4O0,11839,19841230,793,shot|fight,1980
b_JsbsIgPsA,11837,20150809,123,,2010
2X0FB8-UxQs,11837,20131113,52,dunk,2010
rIJQih6ixVQ,11835,20161211,31,shot,2010
P4h4dB2J3YM,11832,20131123,150,,2010
bC5QSdE_NAo,11830,20150510,89,shot,2010
QCg4tfS1hXQ,11827,20080507,21,dunk,2000
xTMqCJmydnU,11827,20150226,140,,2010
S5uYIRKNRkE,11825,20160316,12526,block,2010
iQSf_c7MyKo,11824,20031128,455,shot,2000
ku-tf7-7bp8,11824,20131031,120,shot,2010
i8TFStKHrNc,11823,20111215,708,dunk,2010
CiFQVg3epuQ,11821,20160125,101,move|shot,2010
gfoP_DS4AJI,11821,20150106,169,,2010
79_aI5oiHHA,11819,20161105,152,,2010
kKHKSG4IN9U,11817,20160221,84,,2010
IjxsoGxIFeI,11816,20131226,47,block,2010
UWS8F9XTGN4,11815,20131228,44,dunk|block,2010
ImAiJMb_CCI,11814,20090302,8,dunk,2000
K98h5HB1c3k,11812,20130317,23,dunk,2010
vs-iLt0i6I0,11811,20031119,17,block|dunk|shot,2000
XAW6Y1zJn-M,11809,19921121,11,fight,1990
mw23arEGJ58,11809,20131201,137,,2010
-Aakfl2zBhQ,11806,20091205,11,pass,2000
u6D-zfA-FfU,11805,20100108,22,dunk,2010
lBA9Z4j1M1o,11804,20120101,21,shot,2010
LXoEpaykNo4,11803,20160302,12634,block,2010
t-NkxVApo3Y,11803,20151204,42,shot,2010
2A_r0dYtsiM,11803,20160103,29,dunk,2010
2JP_y2brJIU,11800,20130221,200,,2010
tNTLARwolYg,11797,20131205,367,pass|block,2010
OZ43vPhngtU,11795,20151212,77,,2010
UbX-pdNT1hM,11795,20110403,64,shot,2010
sJ8rQZzfg04,11794,20101220,211,,2010
Q825T21Eu9g,11790,20160326,68,,2010
htw-tECqxDQ,11788,20160206,73,,2010
cziMsKPVe88,11786,19910313,751,,1990
UIK4XoO3kJc,11786,20140103,8471,,2010
aAia7sXMBLE,11785,20121101,64,shot,2010
b0H7MKqLYEI,11785,20121129,53,shot,2010
16ftVJSPXqY,11783,20121231,330,pass,2010
ouZJY4x-n6k,11783,20151230,55,,2010
lJs_sBTTw94,11782,20160616,274,,2010
jvunn3a8F-E,11780,20160513,NaN,,2010
idBaZWbH1qQ,11779,20030219,658,,2000
H_HiGAQjbJI,11778,20170301,371,injury,2010
1xSnHGDvN-4,11777,20161119,33,pass|dunk,2010
47LlRZgIouk,11776,20160610,517,,2010
jeZY57RvN4M,11776,20151231,81,,2010
86OLi9i7j1c,11775,20080314,184,,2000
a5fMm1T6PdI,11773,20160528,858,,2010
NTqnJXUyCvw,11772,20170301,34,dunk|move,2010
H98wIfdtmLM,11770,19911019,652,shot,1990
rKhCPSYwb-U,11769,20091228,49,,2000
KFOnmHnr2nI,11769,20101127,147,pass|shot|move|block|fight,2010
mlyms89dwlQ,11767,20120209,21,dunk,2010
on5ofc-s6kY,11764,20120417,52,,2010
e3__sEzUOo0,11762,20101118,27,dunk,2010
TLOALOj50-4,11762,20110403,267,,2010
dEWCTsbTdmY,11759,20160123,202,,2010
E82VUZpgYrQ,11757,20160314,12611,block,2010
k0Gh4TAx6w8,11756,20160306,79,pass,2010
BqG-U4bcbK8,11753,20160226,72,pass,2010
oWwmv2G0jio,11753,19920211,191,,1990
6LUO8Xn1m-M,11753,20160513,34,dunk,2010
cB9wQkWIPPA,11752,20110412,33,dunk|shot,2010
e_IFIoxm7bU,11752,20151207,63,,2010
_Fowkwp65bA,11750,20150409,248,,2010
gt_GLDwelqE,11747,20170304,74,,2010
T9ZgQzZo9yU,11746,20151229,76,pass,2010
mZ_da_40Qmw,11743,20170210,123,,2010
ySZne5HJ4H0,11742,20160508,419,,2010
-aeEaMp77ys,11742,20150428,41,dunk|pass|shot,2010
rBK2a3CXbQE,11741,20121209,33,dunk,2010
yYW57m9Ljj8,11737,20160302,75,,2010
NJ8oI_gF_6o,11737,20160407,72,pass,2010
WVPBk1DGnN0,11736,20150301,119,,2010
Cx0hLVteqtA,11736,20131010,285,,2010
Gqrvi_LQvJo,11734,20130216,217,,2010
ggYtH3CXT7U,11732,20160413,46,,2010
1C4eGk-nJaE,11727,20160401,68,,2010
YuAV2ymO1Bg,11726,20090826,193,move,2000
ON7j3SC9_a8,11725,20170211,84,,2010
s5oqWylp3dQ,11724,20010429,204,shot|injury|fight,2000
q1UBDJPXF3Y,11724,20110102,20,dunk,2010
KK8c--ahRkM,11724,20170110,394,,2010
6IEt4OkygI8,11723,20130618,15,dunk,2010
MIX1NdOlk3Q,11721,20160221,72,pass,2010
ooBhOlPG0C4,11719,20140301,217,pass,2010
aNdRNbVUfSE,11718,20170118,330,,2010
vRA7p22F9OI,11717,20100227,25,pass|shot,2010
ZAJFIEvmNio,11716,20070118,126,,2000
7KwpTci-Vcs,11716,20111230,153,pass,2010
QC3GzWUUk-E,11714,20110527,222,,2010
7g95XuVzaf4,11713,20110203,32,dunk,2010
4VvsuIn0FMI,11713,20101016,30,pass,2010
x6bPXogTcWU,11713,20020319,421,,2000
9GFGBTQjWuk,11712,20120214,13,shot,2010
U6KlMCWcEO4,11711,20160406,13390,block,2010
BHINsymY6mE,11710,20091213,21,,2000
H2Bi-HD7Tkc,11709,20120521,91,,2010
-VtiKYhPz7I,11708,20150123,142,,2010
iwSK20Bq05Q,11707,20160504,144,,2010
8j77bp3zPF8,11705,20150602,116,move,2010
Q3M5OD_G3Dk,11704,20131101,12,pass|dunk,2010
dh1NMTV65cA,11703,20150409,554,pass|block,2010
_RGWLhul5Q4,11703,20150128,160,shot,2010
8qk8l7zCM7Q,11697,20110305,43,dunk|block,2010
ge3kPfXspDg,11693,20120208,345,,2010
KXjABt1aboY,11692,20141212,138,,2010
A3m3PBtCV-A,11691,20121102,43,dunk,2010
eywMGMGppmk,11690,20120130,54,dunk,2010
At-ghAvqSz4,11689,20160214,NaN,,2010
eGOKf8B4YHg,11689,20120716,901,pass,2010
bvH63Pjv7Pg,11688,20121221,25,block,2010
JUKwTHDdiL0,11688,20170308,201,,2010
HVdeVNVbnhw,11686,20141123,80,dunk,2010
f4OLtPxgICQ,11684,20150128,137,,2010
EY2oFUz7Iz4,11679,20160926,195,shot,2010
Gmmeo0kojhk,11678,20100113,180,,2010
jzyQSFpUK-o,11676,20031103,842,block|pass,2000
L5ZuOAc-yaE,11674,20161013,267,,2010
8boTodNLrnc,11673,20121121,21,shot,2010
eVdXBJQE8Fc,11672,20120422,13,dunk,2010
Zhitp_guJhw,11671,20130214,36,dunk|move,2010
1W_VHYTK0P0,11669,20170113,163,,2010
uSIs3by7a5Y,11664,20040310,413,shot|dunk|injury,2000
Q0JqW7hGzgE,11664,19940429,234,dunk|block,1990
B9VwaMYUxWA,11663,19930112,12,dunk,1990
9Py-G9O8E2g,11663,20130106,30,,2010
az9hUMoxyM0,11663,20161110,53,shot,2010
saom5ZDnipY,11663,20140411,72,,2010
EVZy_qM6Uww,11662,20141012,121,shot,2010
s8vS6m7xXYA,11658,20150128,61,shot|fight,2010
g9o9nG8BSSQ,11658,20150225,1250,pass,2010
XNzyJHDvE6w,11657,20131001,143,,2010
0-y8HXmuBgs,11657,20120219,9,,2010
cMVor2NC9TI,11657,20161226,11111,,2010
h1KgCcEPRiY,11654,20120130,421,shot,2010
WqIzUg57tgk,11654,20170126,976,,2010
6Jo2xChOG3Q,11653,20101010,17,dunk,2010
okF4JMwOTZc,11652,20170131,69,,2010
VTY-0W_Ej2k,11651,19870111,344,shot,1980
OjNR4c05qrQ,11651,20170227,7,dunk|pass,2010
LKVo_vnTQok,11651,20090308,180,,2000
6d1Sjb640uY,11649,20130121,277,,2010
Jxl4ey4XV9E,11647,20120504,154,,2010
iVWk8yMEWLo,11646,20160526,422,,2010
-hnKXj77fIk,11646,20120215,163,,2010
9HK6h9n5CTw,11642,20060812,147,,2000
BDz1kJq22Qc,11642,20130102,43,pass,2010
buxxATj9yKo,11641,20121225,177,,2010
y69H22QAqlI,11640,20151209,82,,2010
7vCO9OK7rlo,11638,20141123,39,,2010
oyKBI5ZntRk,11634,20130427,9900,pass|shot,2010
wEZk--y4CVY,11634,20090504,171,,2000
FcOtyPfzP2M,11630,20041119,88,fight,2000
cunfZ877_eU,11628,20170124,8981,,2010
45LvT4WHr5M,11626,20170310,12583,,2010
NjwwzGHmK3w,11625,20121205,129,,2010
h7V1KNb2Z9s,11625,20151130,75,pass|shot,2010
kkyW7nWCCkE,11624,20110723,28,dunk,2010
3T63cKJrY0I,11624,20101123,25,dunk,2010
BXYiKySrA8E,11624,20170113,11834,,2010
TslP8suGEXs,11621,20130102,34,pass,2010
dfsPNv1nKAU,11620,20120417,14,,2010
QbGmVcgk6ZM,11618,20150103,115,,2010
GEl093S4esQ,11618,20121225,34,,2010
62vclbAcnGs,11616,20130206,71,,2010
Lv3LcrlLGhM,11615,20140312,129,,2010
RGOjqoATe5c,11615,20100404,484,,2010
w1Xs_ufXgDE,11614,20100101,183,,2010
V1Q4YLg6ffs,11614,20140526,53,dunk,2010
ScVmwwGM2K0,11611,19870609,140,,1980
SGdKS3CXIA8,11609,20100305,13,dunk,2010
wrJOpc1iChQ,11608,20141222,130,,2010
xppl33ml-zY,11607,20150615,541,,2010
MrkuyLnAo3s,11605,20170213,36,dunk|move,2010
RD9s47GQ9ug,11605,20080111,15,pass|dunk,2000
WixRkQRBEI0,11604,20100603,470,,2010
4RiUqRwwbGQ,11604,20130101,11,dunk|pass,2010
S6yXHRvwAkM,11604,20161209,41,pass|dunk,2010
m2YJpopEfL0,11602,20140627,1194,pass,2010
i8Qprah7Of4,11601,20161205,31,,2010
rdW4ADAPPBw,11597,20120324,86,shot,2010
phCnsIGp0Zs,11597,20121204,19,,2010
w-d6su14qXM,11595,20170127,114,,2010
LlffZxoR2mU,11594,20141215,144,,2010
ciSgqjaPtBA,11592,20150228,28,dunk,2010
35Kt9bK4mAw,11592,20160115,26,shot,2010
BTPypxIo21E,11591,20110327,25,move,2010
4jNJb8dG_K0,11590,20170112,333,,2010
tFKJi4dLLGc,11589,20160201,23,,2010
wD8PJrkAMnE,11587,20161210,36,pass|dunk,2010
M3V_aRhdfUo,11585,20150928,469,,2010
vrm7S5oUpUY,11584,20141229,115,,2010
0pyNIOhMsn0,11582,20141230,131,,2010
j-nKAb3ywT0,11579,20150109,92,,2010
my0MCXc56b8,11578,20170201,229,,2010
6RRgu9QV4n0,11570,20160110,82,pass,2010
g90CKKclXxQ,11570,20080129,19,shot,2000
6qs1P5OXZsg,11564,20161230,1304,pass,2010
JE9fB_ZelBY,11563,20161123,32,pass,2010
WU-rm3iSJuo,11560,20131109,192,,2010
CKGBgKfxDX4,11560,20131030,24,dunk,2010
8qiAYF2UWcw,11558,20110525,202,,2010
UCMaz73OxRw,11555,20130418,229,,2010
TBeuhru1G54,11555,20121113,73,,2010
Yn3_gnqP3G4,11554,20150802,114,,2010
Aiw4ImNqYpU,11553,20170124,135,,2010
sE5g6_iXTJ4,11551,20130401,242,,2010
BesZiFp68Pc,11549,20150418,551,,2010
OLzDvoBRaDY,11548,20121217,136,,2010
mu6htezoLQk,11547,20071223,14,dunk,2000
QW15uCK7cuc,11546,20161226,35,pass|dunk,2010
1YshvSTgsVk,11544,20160523,25,dunk|pass|block,2010
9VIRzYY5zM8,11544,20140205,24,shot,2010
KdDmwOk5wVI,11542,20130310,49,dunk,2010
KM97XxyFFH4,11542,20130322,248,,2010
vdVFD7DtuGA,11541,20110325,63,pass|block,2010
nh6rASljBeM,11539,20150221,139,,2010
EYsEylHsq4A,11537,20110524,24,dunk,2010
nK6BXt3uo8w,11537,20010521,475,pass,2000
9GrOwUnTp4g,11536,20120428,77,shot,2010
AEgFKrQigso,11536,20151018,473,,2010
B7zYR4BoI6s,11535,20090114,373,,2000
ZpKnn2ZQZ7I,11530,20170120,139,,2010
aYshpOk0Pus,11529,20161107,846,injury,2010
-K9pVGe4cb4,11528,19981003,39,dunk|pass|move,1990
QIHi3EBuniA,11527,20130306,288,pass|shot|dunk|block,2010
_laUL01FDsw,11526,20120313,20,dunk,2010
q7w2PBSZREc,11525,20151211,81,,2010
kvfawaIwvOs,11523,20151214,79,,2010
go9cO2m7uJo,11522,19940129,73,pass,1990
rHJjmJTNFTA,11522,19970312,353,shot,1990
ie4sfdMMohE,11518,20131205,9209,,2010
05uqZj67ZPs,11514,20150703,122,,2010
6tSXPt_lnKg,11513,20130309,25,pass,2010
ftREo-vR2pM,11512,19970130,892,move,1990
9s3sshAAJJ0,11511,20131214,675,block,2010
GpgU81k5iuo,11511,20160110,1053,block,2010
vFWHdUg4eYI,11509,20150310,108,,2010
tNerFNOgj5Q,11506,20161122,32,,2010
eFJ9y2efaTw,11506,19920401,717,,1990
Z1H7BRmebrI,11506,20170301,27,,2010
rBPlmNY5WSY,11504,19840111,280,shot,1980
Dt7LciHLVGc,11501,20170223,161,,2010
4V9DjjEfrO8,11497,20101007,140,,2010
uchkwWAEYXI,11491,20090707,244,,2000
W0sx-pb9OKM,11490,20110213,105,,2010
weSKa1ba0fI,11489,20161219,9071,,2010
CKiyVrD6Hsk,11487,20160107,74,pass,2010
rERd0shksa8,11485,20160509,279,shot|fight|injury,2010
6EoRB1TpzHw,11484,20100310,215,,2010
-rTfjFjX36U,11484,20161213,41,pass|dunk,2010
cFf7yeAyd54,11483,20150313,141,,2010
Mu4iUaZeAjs,11483,20160329,71,pass,2010
yMYt16dwCBY,11482,20161229,8188,,2010
AXltON5IVHA,11481,20130423,26,dunk,2010
SGwifNM0xJM,11479,20090227,13,,2000
hiLUEwrjmCI,11479,20101107,96,shot,2010
awwf2Yf8lmw,11478,20151013,284,,2010
BhruTRqEb38,11472,20161108,9054,,2010
W-QGgaEWxMY,11471,19880107,615,pass|shot,1980
mvbUedt4p8I,11471,19841230,271,,1980
oYjUddmKwuo,11470,20130106,373,pass|block|shot,2010
USBddT1ngSo,11470,20050309,362,,2000
yGytSJWMbjc,11467,19930915,280,,1990
rQKR4LBpeCw,11466,20161231,34,pass|dunk,2010
tU3T-Qy7Fg4,11466,20160417,9,,2010
r_EjYEbQanQ,11466,20100113,98,shot,2010
f2-iD4GVn10,11462,20161230,808,pass,2010
d5buPDNbNAg,11461,20161211,144,pass|injury,2010
apeLM7K8HPc,11460,19990224,17,dunk,1990
jsRXxYjpWl4,11459,20100510,168,,2010
jwlHJWkwfuk,11458,20150107,27,dunk,2010
BPhuJNdWMEQ,11458,20161201,33,pass,2010
97m1-CSgv_4,11457,20020108,156,pass|shot|dunk|injury,2000
wsnjd-vIZvM,11451,20170226,68,,2010
E8ElX9M1bJE,11450,20131101,30,,2010
B9Yj1CH2YpE,11450,20140212,184,,2010
StLSEiZ3jpM,11450,20160213,89,shot,2010
c97d7ev_suw,11448,20110318,37,dunk|shot,2010
aJZXEVnGY4U,11448,20151213,333,,2010
3G8MuoscmVQ,11445,20150425,351,,2010
aojOwdZVs4Q,11444,20150707,144,shot,2010
4rHkXYNPByI,11444,20170204,75,,2010
oJV4pHey7k0,11443,20141229,NaN,,2010
7RhQDiYWRYg,11443,20130417,207,block,2010
PQA00EeetiU,11441,20170131,69,,2010
DVs1ltawogI,11440,20131106,164,,2010
GvmJPw0N4nI,11440,20150322,36,dunk,2010
NJuWfn62fPg,11440,20160326,72,,2010
YcWgGs00_pU,11437,20091030,54,shot,2000
pnGo3HoGYiA,11436,20170215,198,,2010
iD8riLkwpGY,11435,20091215,27,dunk,2000
xEtZSCuIO-Y,11434,20160229,12612,block,2010
itBxEt3nxPs,11431,20121024,31,pass,2010
m-xZ-PwgzaI,11428,20160319,20,,2010
gtpREn_o9WI,11427,20170220,123,move,2010
Ua0UauhNvxs,11427,20130314,199,,2010
hv7gdDQsnb8,11425,20170211,31,fight,2010
jMKbzzqVHJI,11424,20110228,170,fight,2010
3S9F1Yrdi5U,11423,20151006,70,,2010
lV_tUwBFym8,11421,20160714,217,,2010
Gini2BlIhZk,11421,20091209,37,dunk|shot,2000
h-l1RjWRdaA,11420,20121211,151,,2010
5Gv5HvmUSfw,11419,20110325,457,,2010
7GG9r1RcEcM,11418,20100315,35,pass|shot,2010
I5Cp3RScG-E,11414,20141107,154,block,2010
-MOhfsPNV5A,11413,20161220,9096,,2010
0BGAcuHWa4Q,11408,20100227,26,shot,2010
LDzHMXoxir0,11408,20110318,113,shot,2010
32iSwsHhzmY,11408,20160623,341,,2010
hKMeb_puRJ8,11407,20091231,54,shot,2000
Cwgfayece-k,11407,20121227,133,,2010
_0Im-x2kxBk,11404,19820516,421,move,1980
1HClRT3DoWw,11403,20160206,851,,2010
hu3UD3t5eOc,11402,19820806,5459,,1980
JDqzFt4CbD0,11402,19990504,289,dunk,1990
rn4lAngMSVs,11397,20010520,98,shot,2000
oUlrj-K2rXE,11396,20120621,202,,2010
70HI6nY-VdM,11396,20081225,220,shot,2000
Xj1upGpg9YE,11396,20150309,119,,2010
IYRIztMIpI0,11395,20120609,246,,2010
QBsN7WVnxos,11395,20140912,318,pass,2010
arFqVX8qIL0,11395,20131106,116,,2010
CPNrcIpRufs,11390,20150911,70,dunk,2010
Stsa8eg-wlE,11389,20110306,15,shot,2010
AZMCDyBQ2FM,11385,20130331,125,,2010
3LWc6_j2S7A,11384,20081212,17,block|shot,2000
MQNc2Y1hVOU,11384,20110220,10,dunk,2010
TMszguV5nT8,11383,20150121,48,,2010
mZ-t5G5fUvw,11382,20170130,9130,,2010
